Study Name	0404W
8.185000E-8	-1.324964E-2
8.190000E-8	-1.286422E-2
8.195000E-8	-1.251307E-2
8.200000E-8	-1.219618E-2
8.205000E-8	-1.184502E-2
8.210000E-8	-1.149387E-2
8.215000E-8	-1.120267E-2
8.220000E-8	-1.092860E-2
8.225000E-8	-1.066309E-2
8.230000E-8	-1.044041E-2
8.235000E-8	-1.031193E-2
8.240000E-8	-1.025198E-2
8.245000E-8	-1.026055E-2
8.250000E-8	-1.038902E-2
8.255000E-8	-1.058601E-2
8.260000E-8	-1.080869E-2
8.265000E-8	-1.109989E-2
8.270000E-8	-1.146817E-2
8.275000E-8	-1.185359E-2
8.280000E-8	-1.223043E-2
8.285000E-8	-1.261585E-2
8.290000E-8	-1.299270E-2
8.295000E-8	-1.329246E-2
8.300000E-8	-1.354084E-2
8.305000E-8	-1.379778E-2
8.310000E-8	-1.404616E-2
8.315000E-8	-1.420889E-2
8.320000E-8	-1.428597E-2
8.325000E-8	-1.433736E-2
8.330000E-8	-1.437162E-2
8.335000E-8	-1.435449E-2
8.340000E-8	-1.424315E-2
8.345000E-8	-1.406329E-2
8.350000E-8	-1.383204E-2
8.355000E-8	-1.353227E-2
8.360000E-8	-1.315542E-2
8.365000E-8	-1.271862E-2
8.370000E-8	-1.223900E-2
8.375000E-8	-1.173368E-2
8.380000E-8	-1.121980E-2
8.385000E-8	-1.073161E-2
8.390000E-8	-1.029481E-2
8.395000E-8	-9.960781E-3
8.400000E-8	-9.712404E-3
8.405000E-8	-9.549674E-3
8.410000E-8	-9.523980E-3
8.415000E-8	-9.652450E-3
8.420000E-8	-9.832310E-3
8.425000E-8	-1.008069E-2
8.430000E-8	-1.042328E-2
8.435000E-8	-1.082582E-2
8.440000E-8	-1.124549E-2
8.445000E-8	-1.168229E-2
8.450000E-8	-1.208483E-2
8.455000E-8	-1.244455E-2
8.460000E-8	-1.275288E-2
8.465000E-8	-1.300126E-2
8.470000E-8	-1.319825E-2
8.475000E-8	-1.338667E-2
8.480000E-8	-1.350658E-2
8.485000E-8	-1.355797E-2
8.490000E-8	-1.360079E-2
8.495000E-8	-1.363505E-2
8.500000E-8	-1.358366E-2
8.505000E-8	-1.346376E-2
8.510000E-8	-1.336954E-2
8.515000E-8	-1.325820E-2
8.520000E-8	-1.305265E-2
8.525000E-8	-1.283853E-2
8.530000E-8	-1.262441E-2
8.535000E-8	-1.236747E-2
8.540000E-8	-1.207627E-2
8.545000E-8	-1.180220E-2
8.550000E-8	-1.152813E-2
8.555000E-8	-1.122836E-2
8.560000E-8	-1.093716E-2
8.565000E-8	-1.068022E-2
8.570000E-8	-1.048323E-2
8.575000E-8	-1.036332E-2
8.580000E-8	-1.029481E-2
8.585000E-8	-1.022629E-2
8.590000E-8	-1.020916E-2
8.595000E-8	-1.029481E-2
8.600000E-8	-1.039758E-2
8.605000E-8	-1.046610E-2
8.610000E-8	-1.057744E-2
8.615000E-8	-1.072304E-2
8.620000E-8	-1.083438E-2
8.625000E-8	-1.096285E-2
8.630000E-8	-1.113415E-2
8.635000E-8	-1.127118E-2
8.640000E-8	-1.140822E-2
8.645000E-8	-1.158808E-2
8.650000E-8	-1.177650E-2
8.655000E-8	-1.193923E-2
8.660000E-8	-1.210196E-2
8.665000E-8	-1.224756E-2
8.670000E-8	-1.236747E-2
8.675000E-8	-1.247881E-2
8.680000E-8	-1.254733E-2
8.685000E-8	-1.253876E-2
8.690000E-8	-1.250451E-2
8.695000E-8	-1.245312E-2
8.700000E-8	-1.231608E-2
8.705000E-8	-1.212766E-2
8.710000E-8	-1.193923E-2
8.715000E-8	-1.169942E-2
8.720000E-8	-1.139966E-2
8.725000E-8	-1.111702E-2
8.730000E-8	-1.090290E-2
8.735000E-8	-1.068878E-2
8.740000E-8	-1.045754E-2
8.745000E-8	-1.022629E-2
8.750000E-8	-1.009782E-2
8.755000E-8	-1.008069E-2
8.760000E-8	-1.008069E-2
8.765000E-8	-1.006356E-2
8.770000E-8	-1.012351E-2
8.775000E-8	-1.026911E-2
8.780000E-8	-1.039758E-2
8.785000E-8	-1.050036E-2
8.790000E-8	-1.067165E-2
8.795000E-8	-1.087721E-2
8.800000E-8	-1.101424E-2
8.805000E-8	-1.112558E-2
8.810000E-8	-1.125405E-2
8.815000E-8	-1.138253E-2
8.820000E-8	-1.150243E-2
8.825000E-8	-1.161377E-2
8.830000E-8	-1.175937E-2
8.835000E-8	-1.192210E-2
8.840000E-8	-1.206770E-2
8.845000E-8	-1.219618E-2
8.850000E-8	-1.231608E-2
8.855000E-8	-1.238460E-2
8.860000E-8	-1.238460E-2
8.865000E-8	-1.235034E-2
8.870000E-8	-1.230752E-2
8.875000E-8	-1.223043E-2
8.880000E-8	-1.209340E-2
8.885000E-8	-1.189641E-2
8.890000E-8	-1.169942E-2
8.895000E-8	-1.149387E-2
8.900000E-8	-1.123693E-2
8.905000E-8	-1.097142E-2
8.910000E-8	-1.073161E-2
8.915000E-8	-1.051749E-2
8.920000E-8	-1.032050E-2
8.925000E-8	-1.014920E-2
8.930000E-8	-1.001217E-2
8.935000E-8	-9.926522E-3
8.940000E-8	-9.823745E-3
8.945000E-8	-9.703839E-3
8.950000E-8	-9.669580E-3
8.955000E-8	-9.763792E-3
8.960000E-8	-9.832310E-3
8.965000E-8	-9.875133E-3
8.970000E-8	-1.000360E-2
8.975000E-8	-1.018346E-2
8.980000E-8	-1.032906E-2
8.985000E-8	-1.049179E-2
8.990000E-8	-1.067165E-2
8.995000E-8	-1.083438E-2
9.000000E-8	-1.097998E-2
9.005000E-8	-1.110845E-2
9.010000E-8	-1.119410E-2
9.015000E-8	-1.122836E-2
9.020000E-8	-1.125405E-2
9.025000E-8	-1.127118E-2
9.030000E-8	-1.127975E-2
9.035000E-8	-1.126262E-2
9.040000E-8	-1.121123E-2
9.045000E-8	-1.117697E-2
9.050000E-8	-1.119410E-2
9.055000E-8	-1.121123E-2
9.060000E-8	-1.116841E-2
9.065000E-8	-1.110845E-2
9.070000E-8	-1.103994E-2
9.075000E-8	-1.091147E-2
9.080000E-8	-1.074874E-2
9.085000E-8	-1.057744E-2
9.090000E-8	-1.035476E-2
9.095000E-8	-1.010638E-2
9.100000E-8	-9.832310E-3
9.105000E-8	-9.549674E-3
9.110000E-8	-9.301297E-3
9.115000E-8	-9.121437E-3
9.120000E-8	-8.967272E-3
9.125000E-8	-8.830236E-3
9.130000E-8	-8.778848E-3
9.135000E-8	-8.813107E-3
9.140000E-8	-8.873060E-3
9.145000E-8	-8.992966E-3
9.150000E-8	-9.224214E-3
9.155000E-8	-9.498285E-3
9.160000E-8	-9.729533E-3
9.165000E-8	-9.986475E-3
9.170000E-8	-1.027768E-2
9.175000E-8	-1.050892E-2
9.180000E-8	-1.068022E-2
9.185000E-8	-1.086864E-2
9.190000E-8	-1.101424E-2
9.195000E-8	-1.108276E-2
9.200000E-8	-1.111702E-2
9.205000E-8	-1.111702E-2
9.210000E-8	-1.108276E-2
9.215000E-8	-1.104850E-2
9.220000E-8	-1.100568E-2
9.225000E-8	-1.088577E-2
9.230000E-8	-1.079156E-2
9.235000E-8	-1.074874E-2
9.240000E-8	-1.063739E-2
9.245000E-8	-1.047466E-2
9.250000E-8	-1.036332E-2
9.255000E-8	-1.023485E-2
9.260000E-8	-1.007212E-2
9.265000E-8	-9.952216E-3
9.270000E-8	-9.840875E-3
9.275000E-8	-9.686709E-3
9.280000E-8	-9.549674E-3
9.285000E-8	-9.455462E-3
9.290000E-8	-9.361250E-3
9.295000E-8	-9.292732E-3
9.300000E-8	-9.275602E-3
9.305000E-8	-9.232779E-3
9.310000E-8	-9.207085E-3
9.315000E-8	-9.241343E-3
9.320000E-8	-9.267038E-3
9.325000E-8	-9.301297E-3
9.330000E-8	-9.404073E-3
9.335000E-8	-9.558238E-3
9.340000E-8	-9.703839E-3
9.345000E-8	-9.866569E-3
9.350000E-8	-1.010638E-2
9.355000E-8	-1.038902E-2
9.360000E-8	-1.063739E-2
9.365000E-8	-1.086008E-2
9.370000E-8	-1.109133E-2
9.375000E-8	-1.125405E-2
9.380000E-8	-1.133970E-2
9.385000E-8	-1.139109E-2
9.390000E-8	-1.138253E-2
9.395000E-8	-1.126262E-2
9.400000E-8	-1.109133E-2
9.405000E-8	-1.093716E-2
9.410000E-8	-1.074874E-2
9.415000E-8	-1.051749E-2
9.420000E-8	-1.030337E-2
9.425000E-8	-1.008069E-2
9.430000E-8	-9.866569E-3
9.435000E-8	-9.729533E-3
9.440000E-8	-9.618192E-3
9.445000E-8	-9.481156E-3
9.450000E-8	-9.404073E-3
9.455000E-8	-9.412638E-3
9.460000E-8	-9.412638E-3
9.465000E-8	-9.386944E-3
9.470000E-8	-9.429768E-3
9.475000E-8	-9.506850E-3
9.480000E-8	-9.549674E-3
9.485000E-8	-9.575368E-3
9.490000E-8	-9.626756E-3
9.495000E-8	-9.652450E-3
9.500000E-8	-9.643886E-3
9.505000E-8	-9.626756E-3
9.510000E-8	-9.635321E-3
9.515000E-8	-9.609627E-3
9.520000E-8	-9.523980E-3
9.525000E-8	-9.455462E-3
9.530000E-8	-9.429768E-3
9.535000E-8	-9.438332E-3
9.540000E-8	-9.464026E-3
9.545000E-8	-9.481156E-3
9.550000E-8	-9.498285E-3
9.555000E-8	-9.558238E-3
9.560000E-8	-9.661015E-3
9.565000E-8	-9.755227E-3
9.570000E-8	-9.832310E-3
9.575000E-8	-9.926522E-3
9.580000E-8	-1.000360E-2
9.585000E-8	-1.005499E-2
9.590000E-8	-1.009782E-2
9.595000E-8	-1.008069E-2
9.600000E-8	-9.995040E-3
9.605000E-8	-9.892263E-3
9.610000E-8	-9.772357E-3
9.615000E-8	-9.609627E-3
9.620000E-8	-9.429768E-3
9.625000E-8	-9.267038E-3
9.630000E-8	-9.104308E-3
9.635000E-8	-8.975837E-3
9.640000E-8	-8.873060E-3
9.645000E-8	-8.787413E-3
9.650000E-8	-8.770283E-3
9.655000E-8	-8.838801E-3
9.660000E-8	-8.924448E-3
9.665000E-8	-8.984402E-3
9.670000E-8	-9.061484E-3
9.675000E-8	-9.155696E-3
9.680000E-8	-9.241343E-3
9.685000E-8	-9.326991E-3
9.690000E-8	-9.455462E-3
9.695000E-8	-9.558238E-3
9.700000E-8	-9.601062E-3
9.705000E-8	-9.626756E-3
9.710000E-8	-9.678145E-3
9.715000E-8	-9.703839E-3
9.720000E-8	-9.746663E-3
9.725000E-8	-9.823745E-3
9.730000E-8	-9.900828E-3
9.735000E-8	-9.952216E-3
9.740000E-8	-1.001217E-2
9.745000E-8	-1.010638E-2
9.750000E-8	-1.022629E-2
9.755000E-8	-1.032050E-2
9.760000E-8	-1.033763E-2
9.765000E-8	-1.030337E-2
9.770000E-8	-1.030337E-2
9.775000E-8	-1.026911E-2
9.780000E-8	-1.012351E-2
9.785000E-8	-9.926522E-3
9.790000E-8	-9.729533E-3
9.795000E-8	-9.506850E-3
9.800000E-8	-9.267038E-3
9.805000E-8	-9.078614E-3
9.810000E-8	-8.924448E-3
9.815000E-8	-8.770283E-3
9.820000E-8	-8.676071E-3
9.825000E-8	-8.624683E-3
9.830000E-8	-8.598989E-3
9.835000E-8	-8.598989E-3
9.840000E-8	-8.590424E-3
9.845000E-8	-8.564730E-3
9.850000E-8	-8.564730E-3
9.855000E-8	-8.607553E-3
9.860000E-8	-8.624683E-3
9.865000E-8	-8.624683E-3
9.870000E-8	-8.684636E-3
9.875000E-8	-8.710330E-3
9.880000E-8	-8.676071E-3
9.885000E-8	-8.676071E-3
9.890000E-8	-8.753154E-3
9.895000E-8	-8.855931E-3
9.900000E-8	-8.958707E-3
9.905000E-8	-9.070049E-3
9.910000E-8	-9.189955E-3
9.915000E-8	-9.318426E-3
9.920000E-8	-9.481156E-3
9.925000E-8	-9.643886E-3
9.930000E-8	-9.763792E-3
9.935000E-8	-9.858004E-3
9.940000E-8	-9.900828E-3
9.945000E-8	-9.883698E-3
9.950000E-8	-9.875133E-3
9.955000E-8	-9.840875E-3
9.960000E-8	-9.712404E-3
9.965000E-8	-9.558238E-3
9.970000E-8	-9.421203E-3
9.975000E-8	-9.249908E-3
9.980000E-8	-9.061484E-3
9.985000E-8	-8.907319E-3
9.990000E-8	-8.778848E-3
9.995000E-8	-8.633248E-3
1.000000E-7	-8.530471E-3
1.000500E-7	-8.461953E-3
1.001000E-7	-8.402000E-3
1.001500E-7	-8.376306E-3
1.002000E-7	-8.384870E-3
1.002500E-7	-8.376306E-3
1.003000E-7	-8.376306E-3
1.003500E-7	-8.427694E-3
1.004000E-7	-8.504777E-3
1.004500E-7	-8.547600E-3
1.005000E-7	-8.624683E-3
1.005500E-7	-8.727460E-3
1.006000E-7	-8.813107E-3
1.006500E-7	-8.898754E-3
1.007000E-7	-9.001531E-3
1.007500E-7	-9.104308E-3
1.008000E-7	-9.189955E-3
1.008500E-7	-9.275602E-3
1.009000E-7	-9.335555E-3
1.009500E-7	-9.378379E-3
1.010000E-7	-9.386944E-3
1.010500E-7	-9.369814E-3
1.011000E-7	-9.318426E-3
1.011500E-7	-9.249908E-3
1.012000E-7	-9.121437E-3
1.012500E-7	-8.975837E-3
1.013000E-7	-8.873060E-3
1.013500E-7	-8.778848E-3
1.014000E-7	-8.616118E-3
1.014500E-7	-8.444824E-3
1.015000E-7	-8.342047E-3
1.015500E-7	-8.222141E-3
1.016000E-7	-8.085105E-3
1.016500E-7	-8.008022E-3
1.017000E-7	-7.982328E-3
1.017500E-7	-7.965199E-3
1.018000E-7	-7.973763E-3
1.018500E-7	-8.008022E-3
1.019000E-7	-8.067975E-3
1.019500E-7	-8.170752E-3
1.020000E-7	-8.290658E-3
1.020500E-7	-8.359176E-3
1.021000E-7	-8.384870E-3
1.021500E-7	-8.436259E-3
1.022000E-7	-8.461953E-3
1.022500E-7	-8.444824E-3
1.023000E-7	-8.419129E-3
1.023500E-7	-8.350612E-3
1.024000E-7	-8.230705E-3
1.024500E-7	-8.145058E-3
1.025000E-7	-8.102234E-3
1.025500E-7	-8.050846E-3
1.026000E-7	-8.025152E-3
1.026500E-7	-8.025152E-3
1.027000E-7	-8.016587E-3
1.027500E-7	-8.085105E-3
1.028000E-7	-8.196446E-3
1.028500E-7	-8.239270E-3
1.029000E-7	-8.282094E-3
1.029500E-7	-8.402000E-3
1.030000E-7	-8.427694E-3
1.030500E-7	-8.333482E-3
1.031000E-7	-8.282094E-3
1.031500E-7	-8.256400E-3
1.032000E-7	-8.162187E-3
1.032500E-7	-8.033717E-3
1.033000E-7	-7.930940E-3
1.033500E-7	-7.819598E-3
1.034000E-7	-7.742516E-3
1.034500E-7	-7.682563E-3
1.035000E-7	-7.614045E-3
1.035500E-7	-7.571221E-3
1.036000E-7	-7.571221E-3
1.036500E-7	-7.562656E-3
1.037000E-7	-7.571221E-3
1.037500E-7	-7.665433E-3
1.038000E-7	-7.751080E-3
1.038500E-7	-7.759645E-3
1.039000E-7	-7.811034E-3
1.039500E-7	-7.930940E-3
1.040000E-7	-7.973763E-3
1.040500E-7	-7.948069E-3
1.041000E-7	-7.999458E-3
1.041500E-7	-8.076540E-3
1.042000E-7	-8.076540E-3
1.042500E-7	-8.085105E-3
1.043000E-7	-8.179317E-3
1.043500E-7	-8.256400E-3
1.044000E-7	-8.256400E-3
1.044500E-7	-8.282094E-3
1.045000E-7	-8.342047E-3
1.045500E-7	-8.402000E-3
1.046000E-7	-8.419129E-3
1.046500E-7	-8.419129E-3
1.047000E-7	-8.410565E-3
1.047500E-7	-8.436259E-3
1.048000E-7	-8.419129E-3
1.048500E-7	-8.324917E-3
1.049000E-7	-8.256400E-3
1.049500E-7	-8.230705E-3
1.050000E-7	-8.119364E-3
1.050500E-7	-7.948069E-3
1.051000E-7	-7.836728E-3
1.051500E-7	-7.733951E-3
1.052000E-7	-7.579786E-3
1.052500E-7	-7.468444E-3
1.053000E-7	-7.442750E-3
1.053500E-7	-7.425621E-3
1.054000E-7	-7.382797E-3
1.054500E-7	-7.357103E-3
1.055000E-7	-7.391362E-3
1.055500E-7	-7.477009E-3
1.056000E-7	-7.528397E-3
1.056500E-7	-7.554092E-3
1.057000E-7	-7.579786E-3
1.057500E-7	-7.588351E-3
1.058000E-7	-7.545527E-3
1.058500E-7	-7.519833E-3
1.059000E-7	-7.562656E-3
1.059500E-7	-7.614045E-3
1.060000E-7	-7.596915E-3
1.060500E-7	-7.562656E-3
1.061000E-7	-7.596915E-3
1.061500E-7	-7.691127E-3
1.062000E-7	-7.742516E-3
1.062500E-7	-7.776775E-3
1.063000E-7	-7.845292E-3
1.063500E-7	-7.930940E-3
1.064000E-7	-7.956634E-3
1.064500E-7	-7.965199E-3
1.065000E-7	-7.982328E-3
1.065500E-7	-7.965199E-3
1.066000E-7	-7.870987E-3
1.066500E-7	-7.768210E-3
1.067000E-7	-7.708257E-3
1.067500E-7	-7.639739E-3
1.068000E-7	-7.536962E-3
1.068500E-7	-7.451315E-3
1.069000E-7	-7.391362E-3
1.069500E-7	-7.339973E-3
1.070000E-7	-7.280020E-3
1.070500E-7	-7.228632E-3
1.071000E-7	-7.211502E-3
1.071500E-7	-7.194373E-3
1.072000E-7	-7.168679E-3
1.072500E-7	-7.151549E-3
1.073000E-7	-7.168679E-3
1.073500E-7	-7.211502E-3
1.074000E-7	-7.228632E-3
1.074500E-7	-7.228632E-3
1.075000E-7	-7.271456E-3
1.075500E-7	-7.357103E-3
1.076000E-7	-7.434185E-3
1.076500E-7	-7.485574E-3
1.077000E-7	-7.571221E-3
1.077500E-7	-7.682563E-3
1.078000E-7	-7.742516E-3
1.078500E-7	-7.751080E-3
1.079000E-7	-7.759645E-3
1.079500E-7	-7.793904E-3
1.080000E-7	-7.819598E-3
1.080500E-7	-7.793904E-3
1.081000E-7	-7.768210E-3
1.081500E-7	-7.742516E-3
1.082000E-7	-7.665433E-3
1.082500E-7	-7.571221E-3
1.083000E-7	-7.494139E-3
1.083500E-7	-7.434185E-3
1.084000E-7	-7.348538E-3
1.084500E-7	-7.262891E-3
1.085000E-7	-7.237197E-3
1.085500E-7	-7.245761E-3
1.086000E-7	-7.271456E-3
1.086500E-7	-7.297150E-3
1.087000E-7	-7.331409E-3
1.087500E-7	-7.382797E-3
1.088000E-7	-7.425621E-3
1.088500E-7	-7.442750E-3
1.089000E-7	-7.468444E-3
1.089500E-7	-7.485574E-3
1.090000E-7	-7.442750E-3
1.090500E-7	-7.339973E-3
1.091000E-7	-7.271456E-3
1.091500E-7	-7.220067E-3
1.092000E-7	-7.100161E-3
1.092500E-7	-6.971690E-3
1.093000E-7	-6.894607E-3
1.093500E-7	-6.834654E-3
1.094000E-7	-6.766137E-3
1.094500E-7	-6.791831E-3
1.095000E-7	-6.877478E-3
1.095500E-7	-6.937431E-3
1.096000E-7	-6.997384E-3
1.096500E-7	-7.091596E-3
1.097000E-7	-7.168679E-3
1.097500E-7	-7.254326E-3
1.098000E-7	-7.374232E-3
1.098500E-7	-7.442750E-3
1.099000E-7	-7.434185E-3
1.099500E-7	-7.451315E-3
1.100000E-7	-7.477009E-3
1.100500E-7	-7.425621E-3
1.101000E-7	-7.357103E-3
1.101500E-7	-7.331409E-3
1.102000E-7	-7.288585E-3
1.102500E-7	-7.211502E-3
1.103000E-7	-7.177244E-3
1.103500E-7	-7.151549E-3
1.104000E-7	-7.100161E-3
1.104500E-7	-7.083032E-3
1.105000E-7	-7.108726E-3
1.105500E-7	-7.091596E-3
1.106000E-7	-7.057337E-3
1.106500E-7	-7.074467E-3
1.107000E-7	-7.100161E-3
1.107500E-7	-7.091596E-3
1.108000E-7	-7.083032E-3
1.108500E-7	-7.091596E-3
1.109000E-7	-7.057337E-3
1.109500E-7	-7.014514E-3
1.110000E-7	-6.963125E-3
1.110500E-7	-6.886043E-3
1.111000E-7	-6.817525E-3
1.111500E-7	-6.800395E-3
1.112000E-7	-6.766137E-3
1.112500E-7	-6.740442E-3
1.113000E-7	-6.808960E-3
1.113500E-7	-6.877478E-3
1.114000E-7	-6.851784E-3
1.114500E-7	-6.860349E-3
1.115000E-7	-6.980255E-3
1.115500E-7	-7.065902E-3
1.116000E-7	-7.091596E-3
1.116500E-7	-7.160114E-3
1.117000E-7	-7.211502E-3
1.117500E-7	-7.177244E-3
1.118000E-7	-7.117290E-3
1.118500E-7	-7.083032E-3
1.119000E-7	-7.014514E-3
1.119500E-7	-6.928866E-3
1.120000E-7	-6.843219E-3
1.120500E-7	-6.749007E-3
1.121000E-7	-6.706183E-3
1.121500E-7	-6.680489E-3
1.122000E-7	-6.646230E-3
1.122500E-7	-6.646230E-3
1.123000E-7	-6.697619E-3
1.123500E-7	-6.723313E-3
1.124000E-7	-6.740442E-3
1.124500E-7	-6.800395E-3
1.125000E-7	-6.877478E-3
1.125500E-7	-6.886043E-3
1.126000E-7	-6.877478E-3
1.126500E-7	-6.860349E-3
1.127000E-7	-6.808960E-3
1.127500E-7	-6.749007E-3
1.128000E-7	-6.697619E-3
1.128500E-7	-6.611971E-3
1.129000E-7	-6.552018E-3
1.129500E-7	-6.534889E-3
1.130000E-7	-6.500630E-3
1.130500E-7	-6.457806E-3
1.131000E-7	-6.474936E-3
1.131500E-7	-6.483500E-3
1.132000E-7	-6.457806E-3
1.132500E-7	-6.466371E-3
1.133000E-7	-6.517759E-3
1.133500E-7	-6.517759E-3
1.134000E-7	-6.509195E-3
1.134500E-7	-6.500630E-3
1.135000E-7	-6.457806E-3
1.135500E-7	-6.397853E-3
1.136000E-7	-6.355030E-3
1.136500E-7	-6.295076E-3
1.137000E-7	-6.226559E-3
1.137500E-7	-6.200864E-3
1.138000E-7	-6.175170E-3
1.138500E-7	-6.158041E-3
1.139000E-7	-6.217994E-3
1.139500E-7	-6.303641E-3
1.140000E-7	-6.355030E-3
1.140500E-7	-6.406418E-3
1.141000E-7	-6.509195E-3
1.141500E-7	-6.586277E-3
1.142000E-7	-6.620536E-3
1.142500E-7	-6.637666E-3
1.143000E-7	-6.637666E-3
1.143500E-7	-6.594842E-3
1.144000E-7	-6.517759E-3
1.144500E-7	-6.423547E-3
1.145000E-7	-6.320771E-3
1.145500E-7	-6.226559E-3
1.146000E-7	-6.158041E-3
1.146500E-7	-6.098088E-3
1.147000E-7	-6.089523E-3
1.147500E-7	-6.149476E-3
1.148000E-7	-6.226559E-3
1.148500E-7	-6.260817E-3
1.149000E-7	-6.320771E-3
1.149500E-7	-6.457806E-3
1.150000E-7	-6.560583E-3
1.150500E-7	-6.603407E-3
1.151000E-7	-6.663360E-3
1.151500E-7	-6.731878E-3
1.152000E-7	-6.723313E-3
1.152500E-7	-6.671925E-3
1.153000E-7	-6.620536E-3
1.153500E-7	-6.543454E-3
1.154000E-7	-6.449242E-3
1.154500E-7	-6.363594E-3
1.155000E-7	-6.303641E-3
1.155500E-7	-6.269382E-3
1.156000E-7	-6.226559E-3
1.156500E-7	-6.183735E-3
1.157000E-7	-6.192300E-3
1.157500E-7	-6.277947E-3
1.158000E-7	-6.363594E-3
1.158500E-7	-6.406418E-3
1.159000E-7	-6.440677E-3
1.159500E-7	-6.466371E-3
1.160000E-7	-6.457806E-3
1.160500E-7	-6.440677E-3
1.161000E-7	-6.406418E-3
1.161500E-7	-6.329335E-3
1.162000E-7	-6.226559E-3
1.162500E-7	-6.098088E-3
1.163000E-7	-6.003876E-3
1.163500E-7	-5.952487E-3
1.164000E-7	-5.918228E-3
1.164500E-7	-5.883969E-3
1.165000E-7	-5.918228E-3
1.165500E-7	-5.986746E-3
1.166000E-7	-6.038135E-3
1.166500E-7	-6.106652E-3
1.167000E-7	-6.209429E-3
1.167500E-7	-6.269382E-3
1.168000E-7	-6.269382E-3
1.168500E-7	-6.235123E-3
1.169000E-7	-6.175170E-3
1.169500E-7	-6.106652E-3
1.170000E-7	-6.038135E-3
1.170500E-7	-5.943922E-3
1.171000E-7	-5.841146E-3
1.171500E-7	-5.755498E-3
1.172000E-7	-5.695545E-3
1.172500E-7	-5.669851E-3
1.173000E-7	-5.686981E-3
1.173500E-7	-5.678416E-3
1.174000E-7	-5.661286E-3
1.174500E-7	-5.686981E-3
1.175000E-7	-5.746934E-3
1.175500E-7	-5.781193E-3
1.176000E-7	-5.789757E-3
1.176500E-7	-5.764063E-3
1.177000E-7	-5.729804E-3
1.177500E-7	-5.721240E-3
1.178000E-7	-5.729804E-3
1.178500E-7	-5.729804E-3
1.179000E-7	-5.721240E-3
1.179500E-7	-5.729804E-3
1.180000E-7	-5.729804E-3
1.180500E-7	-5.755498E-3
1.181000E-7	-5.824016E-3
1.181500E-7	-5.883969E-3
1.182000E-7	-5.909664E-3
1.182500E-7	-5.961052E-3
1.183000E-7	-6.003876E-3
1.183500E-7	-6.029570E-3
1.184000E-7	-6.063829E-3
1.184500E-7	-6.089523E-3
1.185000E-7	-6.106652E-3
1.185500E-7	-6.115217E-3
1.186000E-7	-6.098088E-3
1.186500E-7	-6.098088E-3
1.187000E-7	-6.149476E-3
1.187500E-7	-6.217994E-3
1.188000E-7	-6.217994E-3
1.188500E-7	-6.200864E-3
1.189000E-7	-6.243688E-3
1.189500E-7	-6.286512E-3
1.190000E-7	-6.252253E-3
1.190500E-7	-6.175170E-3
1.191000E-7	-6.115217E-3
1.191500E-7	-6.063829E-3
1.192000E-7	-5.995311E-3
1.192500E-7	-5.918228E-3
1.193000E-7	-5.841146E-3
1.193500E-7	-5.806887E-3
1.194000E-7	-5.824016E-3
1.194500E-7	-5.841146E-3
1.195000E-7	-5.824016E-3
1.195500E-7	-5.815452E-3
1.196000E-7	-5.832581E-3
1.196500E-7	-5.849710E-3
1.197000E-7	-5.858275E-3
1.197500E-7	-5.892534E-3
1.198000E-7	-5.901099E-3
1.198500E-7	-5.892534E-3
1.199000E-7	-5.909664E-3
1.199500E-7	-5.943922E-3
1.200000E-7	-5.935358E-3
1.200500E-7	-5.926793E-3
1.201000E-7	-5.952487E-3
1.201500E-7	-5.995311E-3
1.202000E-7	-6.003876E-3
1.202500E-7	-6.012440E-3
1.203000E-7	-6.021005E-3
1.203500E-7	-6.012440E-3
1.204000E-7	-5.952487E-3
1.204500E-7	-5.858275E-3
1.205000E-7	-5.781193E-3
1.205500E-7	-5.721240E-3
1.206000E-7	-5.644157E-3
1.206500E-7	-5.541380E-3
1.207000E-7	-5.489992E-3
1.207500E-7	-5.464298E-3
1.208000E-7	-5.447168E-3
1.208500E-7	-5.447168E-3
1.209000E-7	-5.472862E-3
1.209500E-7	-5.507121E-3
1.210000E-7	-5.575639E-3
1.210500E-7	-5.661286E-3
1.211000E-7	-5.738369E-3
1.211500E-7	-5.815452E-3
1.212000E-7	-5.892534E-3
1.212500E-7	-5.909664E-3
1.213000E-7	-5.901099E-3
1.213500E-7	-5.901099E-3
1.214000E-7	-5.866840E-3
1.214500E-7	-5.806887E-3
1.215000E-7	-5.764063E-3
1.215500E-7	-5.704110E-3
1.216000E-7	-5.644157E-3
1.216500E-7	-5.627027E-3
1.217000E-7	-5.627027E-3
1.217500E-7	-5.601333E-3
1.218000E-7	-5.609898E-3
1.218500E-7	-5.652722E-3
1.219000E-7	-5.669851E-3
1.219500E-7	-5.695545E-3
1.220000E-7	-5.755498E-3
1.220500E-7	-5.798322E-3
1.221000E-7	-5.832581E-3
1.221500E-7	-5.892534E-3
1.222000E-7	-5.935358E-3
1.222500E-7	-5.943922E-3
1.223000E-7	-5.986746E-3
1.223500E-7	-6.072393E-3
1.224000E-7	-6.098088E-3
1.224500E-7	-6.080958E-3
1.225000E-7	-6.106652E-3
1.225500E-7	-6.132347E-3
1.226000E-7	-6.115217E-3
1.226500E-7	-6.055264E-3
1.227000E-7	-5.978181E-3
1.227500E-7	-5.883969E-3
1.228000E-7	-5.772628E-3
1.228500E-7	-5.652722E-3
1.229000E-7	-5.541380E-3
1.229500E-7	-5.464298E-3
